Formatted Date,avg_temp,avg_humidity,avg_wind_speed
2006-01-01,3.8731481481481485,0.8183333333333334,21.37275
2006-01-02,5.4185185185185185,0.8445833333333334,17.551683333333333
2006-01-03,2.3194444444444446,0.8983333333333333,8.417616666666666
2006-01-04,2.2751207729468605,0.9047826086956521,11.552800000000001
2006-01-05,2.6358585858585863,0.9472727272727273,9.649754545454545
2006-01-06,2.5118055555555565,0.9470833333333334,5.665858333333333
2006-01-07,0.9928240740740741,0.9358333333333334,6.699612500000001
2006-01-08,-1.0280092592592596,0.86875,5.2895208333333334
2006-01-09,-1.8486111111111108,0.7970833333333333,5.247929166666666
2006-01-10,-0.7684343434343434,0.8304545454545454,3.5478545454545456
2006-01-11,-1.447222222222222,0.8970833333333333,5.1218125
2006-01-12,-0.38333333333333314,0.8858333333333334,4.609295833333333
2006-01-13,-0.3763888888888882,0.9237500000000001,6.4715291666666666
2006-01-14,-0.9592592592592593,0.8920833333333333,6.822375000000001
2006-01-15,-3.1789351851851855,0.8620833333333334,7.379837500000001
2006-01-16,-3.5965277777777778,0.8175,2.636375
2006-01-17,-3.863888888888889,0.895,12.007245833333334
2006-01-18,1.8513888888888888,0.92625,12.788095833333335
2006-01-19,-0.9833333333333334,0.7970833333333333,17.83075
2006-01-20,-2.326157407407407,0.8304166666666667,7.765566666666667
2006-01-21,0.6664351851851847,0.8579166666666667,8.149283333333335
2006-01-22,-2.4613425925925925,0.8133333333333334,19.317316666666667
2006-01-23,-11.481944444444444,0.6770833333333334,16.5487875
2006-01-24,-10.785185185185185,0.7770833333333332,5.031250000000001
2006-01-25,-9.86875,0.7858333333333333,4.285283333333333
2006-01-26,-7.95787037037037,0.7075,9.368858333333334
2006-01-27,-6.700462962962963,0.6887500000000001,6.508425
2006-01-28,-3.796759259259259,0.7195833333333334,5.266041666666667
2006-01-29,0.4884259259259261,0.6808333333333333,8.5309875
2006-01-30,-0.14490740740740723,0.7779166666666666,5.987858333333333
2006-01-31,-1.3456018518518518,0.8858333333333334,8.427679166666667
2006-02-01,-1.9412037037037038,0.8633333333333333,6.821033333333333
2006-02-02,-3.3625000000000003,0.9125000000000001,5.49815
2006-02-03,-3.4634259259259257,0.7958333333333334,3.9002250000000003
2006-02-04,-3.6999999999999997,0.805,7.9312625
2006-02-05,-5.406481481481482,0.7045833333333333,14.817366666666667
2006-02-06,-6.923611111111111,0.66625,15.503629166666668
2006-02-07,-5.962962962962963,0.6441666666666667,12.256795833333335
2006-02-08,-1.8217592592592589,0.9033333333333333,11.558458333333334
2006-02-09,-1.1685185185185187,0.9258333333333333,9.980658333333334
2006-02-10,-1.3972222222222228,0.9700000000000001,5.182858333333334
2006-02-11,-1.223148148148148,0.9291666666666667,8.153979166666668
2006-02-12,-1.3574074074074076,0.82,12.975929166666667
2006-02-13,-2.38587962962963,0.7949999999999999,8.410908333333333
2006-02-14,-1.1449074074074075,0.8579166666666667,5.392158333333334
2006-02-15,-1.8634259259259258,0.9237500000000001,11.297504166666668
2006-02-16,1.8761574074074077,0.9470833333333334,19.552108333333333
2006-02-17,3.827083333333334,0.9408333333333334,12.735100000000001
2006-02-18,5.809953703703704,0.8224999999999999,14.583916666666667
2006-02-19,7.5851851851851855,0.7374999999999999,11.249875000000001
2006-02-20,8.019444444444444,0.77,16.116770833333334
2006-02-21,7.175505050505051,0.889090909090909,8.873295454545454
2006-02-22,5.072685185185185,0.8595833333333333,9.984683333333335
2006-02-23,1.9444444444444444,0.8537500000000001,9.8854
2006-02-24,3.265972222222222,0.88125,18.23459166666667
2006-02-25,1.8627314814814813,0.9325,5.810087500000001
2006-02-26,0.6849537037037038,0.9120833333333334,11.464541666666667
2006-02-27,-2.1934640522875815,0.7611764705882352,16.77430588235294
2006-02-28,-3.413450292397661,0.7789473684210527,14.607784210526317
2006-03-01,-2.610416666666666,0.8433333333333334,12.462741666666666
2006-03-02,-1.725925925925926,0.8737499999999999,9.594929166666667
2006-03-03,-1.037037037037037,0.8133333333333334,14.658379166666668
2006-03-04,7.332638888888888,0.755,23.117587500000003
2006-03-05,3.4581871345029236,0.8915789473684211,15.861042105263158
2006-03-06,-1.0199074074074075,0.8645833333333334,13.269083333333334
2006-03-07,-0.9497685185185186,0.6795833333333333,18.347291666666667
2006-03-08,-1.2201388888888889,0.6729166666666666,12.589529166666667
2006-03-09,0.3287037037037035,0.75625,19.082525
2006-03-10,4.376620370370371,0.8679166666666666,11.210295833333333
2006-03-11,4.746759259259259,0.8558333333333333,10.210083333333335
2006-03-12,2.750462962962963,0.8008333333333333,24.872487500000002
2006-03-13,-1.4319444444444445,0.8983333333333333,32.858758333333334
2006-03-14,-0.2576388888888887,0.8604166666666666,15.203766666666667
2006-03-15,1.2053240740740738,0.7954166666666667,5.6189
2006-03-16,2.6865740740740747,0.8133333333333334,3.7170875
2006-03-17,3.3324074074074073,0.8541666666666666,7.836675
2006-03-18,3.2782407407407415,0.8345833333333333,4.6971750000000005
2006-03-19,3.8178240740740734,0.7891666666666667,7.260429166666667
2006-03-20,5.7689814814814815,0.74375,11.132479166666668
2006-03-21,8.743981481481482,0.7145833333333332,12.9444
2006-03-22,10.977546296296296,0.8495833333333334,9.3541
2006-03-23,5.803703703703704,0.7441666666666666,24.792658333333335
2006-03-24,3.0217592592592593,0.66625,14.8743875
2006-03-25,7.003174603174603,0.6880952380952381,13.599900000000002
2006-03-26,12.12962962962963,0.7033333333333334,11.091111111111111
2006-03-27,15.254722222222222,0.662,11.724825000000001
2006-03-28,13.952083333333334,0.6970833333333334,16.563545833333333
2006-03-29,10.40925925925926,0.7433333333333333,24.082916666666666
2006-03-30,11.132407407407408,0.58875,19.3300625
2006-03-31,10.51388888888889,0.7904166666666667,12.198433333333334
2006-04-01,12.626851851851852,0.7266666666666667,12.172941666666667
2006-04-02,12.491203703703704,0.7483333333333334,6.947820833333334
2006-04-03,12.25925925925926,0.7404166666666666,6.007983333333333
2006-04-04,9.033564814814815,0.8175,10.915129166666667
2006-04-05,10.241435185185185,0.7429166666666666,13.683658333333334
2006-04-06,6.986111111111112,0.9083333333333333,14.762358333333333
2006-04-07,6.8805555555555555,0.6929166666666666,12.711620833333335
2006-04-08,7.900000000000001,0.65625,7.3925833333333335
2006-04-09,10.31875,0.62625,12.217887500000002
2006-04-10,14.181481481481482,0.6,18.354000000000003
2006-04-11,12.374537037037037,0.8320833333333333,14.945495833333334
2006-04-12,8.370601851851852,0.805,22.205925000000004
2006-04-13,7.518287037037037,0.73625,11.100279166666667
2006-04-14,10.850462962962963,0.7254166666666667,12.028041666666667
2006-04-15,12.600462962962963,0.6716666666666667,9.627129166666666
2006-04-16,14.326620370370371,0.6883333333333334,16.159033333333333
2006-04-17,13.651851851851852,0.73,12.071645833333335
2006-04-18,13.756944444444443,0.7429166666666666,6.5386125
2006-04-19,14.15787037037037,0.8083333333333332,13.0309375
2006-04-20,12.475462962962963,0.9249999999999999,5.2647
2006-04-21,13.399537037037037,0.8887499999999999,6.8082875
2006-04-22,13.799999999999999,0.8170833333333333,4.320166666666667
2006-04-23,15.825694444444444,0.7174999999999999,4.187341666666667
2006-04-24,16.933333333333334,0.6641666666666667,3.323979166666667
2006-04-25,17.293055555555554,0.6749999999999999,8.0600625
2006-04-26,17.880555555555556,0.6529166666666667,5.937545833333334
2006-04-27,16.41712962962963,0.7629166666666666,8.441095833333334
2006-04-28,16.705787037037037,0.665,12.813587500000002
2006-04-29,13.883333333333335,0.5775,20.325579166666667
2006-04-30,13.635416666666666,0.5404166666666667,15.448620833333335
2006-05-01,12.350231481481481,0.7758333333333334,11.386054166666668
2006-05-02,13.681712962962964,0.7683333333333334,9.779408333333334
2006-05-03,13.512037037037038,0.7216666666666667,8.551783333333335
2006-05-04,13.13263888888889,0.6479166666666667,9.5976125
2006-05-05,13.675462962962962,0.6029166666666667,8.689304166666668
2006-05-06,10.900462962962962,0.7425,11.8757625
2006-05-07,12.244212962962962,0.76625,8.147941666666666
2006-05-08,13.737037037037036,0.76375,5.025883333333334
2006-05-09,14.702546296296298,0.7083333333333334,5.052716666666667
2006-05-10,15.094212962962963,0.6479166666666667,12.172941666666667
2006-05-11,12.098379629629628,0.8029166666666666,10.334858333333335
2006-05-12,14.832638888888889,0.6920833333333333,5.6262791666666665
2006-05-13,16.80324074074074,0.6041666666666666,11.109670833333334
2006-05-14,17.031712962962963,0.6608333333333333,9.63585
2006-05-15,16.084490740740744,0.7575,10.748091666666667
2006-05-16,18.015046296296294,0.6516666666666667,9.588220833333333
2006-05-17,16.639583333333334,0.7799999999999999,12.699545833333334
2006-05-18,17.70925925925926,0.6783333333333333,8.645029166666667
2006-05-19,18.45416666666667,0.7120833333333333,14.275333333333334
2006-05-20,18.308101851851852,0.7425,4.624054166666666
2006-05-21,17.884027777777778,0.71125,8.711441666666667
2006-05-22,20.51736111111111,0.6408333333333334,7.8346625
2006-05-23,23.14375,0.6120833333333333,8.251920833333333
2006-05-24,18.456944444444446,0.7516666666666666,17.2853625
2006-05-25,15.633333333333333,0.7083333333333334,10.196666666666667
2006-05-26,16.98541666666667,0.6979166666666666,8.4102375
2006-05-27,18.50462962962963,0.69,18.409679166666667
2006-05-28,18.43078703703704,0.7595833333333334,11.316958333333334
2006-05-29,14.261111111111111,0.8604166666666666,9.398375
2006-05-30,11.366666666666667,0.9204166666666667,11.301529166666667
2006-05-31,11.433564814814815,0.77,17.573820833333333
2006-06-01,12.562077294685992,0.68,7.9464
2006-06-02,11.5,0.9125000000000001,17.118995833333333
2006-06-03,12.146296296296297,0.8754166666666667,8.979104166666668
